Order_ID,Customer_ID,Customer_Name,City,Postal_Code,Sales,Quantity
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,76.58,7
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,8.8,5
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,590.35,6
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,5.58,3
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,25.02,3
US-2017-163790,NL-18310,Nancy Lomonaco,Danville,94526,452.55,7
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,17.76,2
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,302.38,2
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,146.35,3
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,7.9,2
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,902.71,3
CA-2016-129868,MC-18130,Mike Caudle,Los Angeles,90004,53.97,3
CA-2016-140564,TC-21475,Tony Chapman,Washington,20016,33.92,8
US-2017-169502,MG-17650,Matthew Grinstein,Milwaukee,53209,21.81,3
US-2017-169502,MG-17650,Matthew Grinstein,Milwaukee,53209,91.6,5
CA-2015-146948,MG-17890,Michael Granlund,Baltimore,21215,150.98,1
CA-2015-146948,MG-17890,Michael Granlund,Baltimore,21215,137.25,9
CA-2015-146948,MG-17890,Michael Granlund,Baltimore,21215,11.52,4
US-2015-113327,BF-11170,Ben Ferrer,Jacksonville,28540,18.27,1
US-2015-113327,BF-11170,Ben Ferrer,Jacksonville,28540,153.73,4
US-2015-113327,BF-11170,Ben Ferrer,Jacksonville,28540,12.22,2
US-2015-113327,BF-11170,Ben Ferrer,Jacksonville,28540,167.94,7
CA-2015-135020,MS-17770,Maxwell Schwartz,Rochester,14609,45.99,1
CA-2015-135020,MS-17770,Maxwell Schwartz,Rochester,14609,535.41,3
CA-2015-135020,MS-17770,Maxwell Schwartz,Rochester,14609,6.1,2
CA-2015-135020,MS-17770,Maxwell Schwartz,Rochester,14609,45.36,7
US-2017-141852,JE-15745,Joel Eaton,Oceanside,92054,47.12,8
CA-2016-109407,HG-14965,Henry Goldwyn,Gulfport,39503,31.36,4
US-2017-165953,EP-13915,Emily Phan,Jacksonville,32216,47.62,3
US-2017-165953,EP-13915,Emily Phan,Jacksonville,32216,23.48,5
CA-2016-144540,GH-14410,Gary Hansen,Houston,77070,62.79,3
CA-2016-144540,GH-14410,Gary Hansen,Houston,77070,28.44,9
CA-2015-159863,DS-13180,David Smith,Houston,77095,134.38,3
CA-2015-117800,TH-21550,Tracy Hopkins,Everett,2149,589.9,2
CA-2015-117800,TH-21550,Tracy Hopkins,Everett,2149,542.94,3
CA-2017-145219,RM-19675,Robert Marley,Los Angeles,90049,2879.95,6
CA-2017-145219,RM-19675,Robert Marley,Los Angeles,90049,90.48,3
CA-2015-161214,SF-20965,Sylvia Foulston,Wilmington,19805,77.55,5
CA-2017-147228,SO-20335,Sean O'Donnell,Columbia,38401,8.83,3
CA-2017-147228,SO-20335,Sean O'Donnell,Columbia,38401,177.54,4
CA-2017-147228,SO-20335,Sean O'Donnell,Columbia,38401,258.48,2
CA-2017-147228,SO-20335,Sean O'Donnell,Columbia,38401,14.14,3
CA-2016-101336,CK-12760,Cyma Kinney,New York City,10011,77.55,5
CA-2016-101336,CK-12760,Cyma Kinney,New York City,10011,24.88,2
CA-2016-101336,CK-12760,Cyma Kinney,New York City,10011,140.75,5
CA-2016-101336,CK-12760,Cyma Kinney,New York City,10011,36.63,3
US-2015-126235,GA-14725,Guy Armstrong,Mount Pleasant,48858,17.14,2
CA-2017-168396,BD-11725,Bruce Degenhardt,San Francisco,94122,51.75,5
CA-2017-168396,BD-11725,Bruce Degenhardt,San Francisco,94122,123.96,3
CA-2015-130456,DS-13180,David Smith,San Francisco,94122,586.4,6
CA-2015-130456,DS-13180,David Smith,San Francisco,94122,80.98,1
CA-2017-116288,BS-11380,Bill Stewart,San Francisco,94122,242.94,3
CA-2017-168228,AP-10915,Arthur Prichep,Los Angeles,90045,123.92,4
CA-2017-168228,AP-10915,Arthur Prichep,Los Angeles,90045,12.39,3
CA-2017-168228,AP-10915,Arthur Prichep,Los Angeles,90045,47.3,2
CA-2016-102162,JF-15565,Jill Fjeld,Newport News,23602,1599.92,8
CA-2016-102162,JF-15565,Jill Fjeld,Newport News,23602,11.09,1
CA-2017-130141,HA-14905,Helen Abelman,Fort Collins,80525,3.17,4
CA-2017-130141,HA-14905,Helen Abelman,Fort Collins,80525,579.14,4
CA-2015-147501,Co-12640,Corey-Lock,Seattle,98105,6.37,2
CA-2015-147501,Co-12640,Corey-Lock,Seattle,98105,558.4,2
CA-2016-143910,BC-11125,Becky Castell,New York City,10011,145.76,2
CA-2014-146885,EB-13840,Ellis Ballard,Richmond,23223,13.62,3
CA-2016-139556,DB-13360,Dennis Bolton,New York City,10009,434.65,3
CA-2017-129357,KB-16585,Ken Black,Seattle,98103,440.19,9
CA-2017-129357,KB-16585,Ken Black,Seattle,98103,64.4,5
CA-2017-150987,AH-10120,Adrian Hane,San Francisco,94110,244.55,5
CA-2017-150987,AH-10120,Adrian Hane,San Francisco,94110,195.76,4
CA-2017-132647,GH-14410,Gary Hansen,Perth Amboy,8861,11.76,2
CA-2017-132647,GH-14410,Gary Hansen,Perth Amboy,8861,166.45,5
CA-2017-159107,KT-16480,Kean Thornton,San Francisco,94110,2.88,1
CA-2014-160738,KH-16330,Katharine Harms,Freeport,61032,45.25,2
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,59.9,2
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,23.7,2
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,7.97,2
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,18.2,7
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,27.55,3
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,844.12,6
CA-2015-112130,SV-20785,Stewart Visinsky,Philadelphia,19140,76.75,3
CA-2016-111409,PO-18850,Patrick O'Brill,Jacksonville,32216,3,1
CA-2016-116232,AC-10450,Amy Cox,Pembroke Pines,33024,7.51,9
CA-2016-116232,AC-10450,Amy Cox,Pembroke Pines,33024,16.56,2
CA-2016-116547,KB-16585,Ken Black,Seattle,98115,79.92,4
CA-2016-116547,KB-16585,Ken Black,Seattle,98115,69.98,2
US-2017-133200,DB-13555,Dorothy Badders,Fort Worth,76106,11.06,10
US-2017-133200,DB-13555,Dorothy Badders,Fort Worth,76106,623.46,7
US-2017-133200,DB-13555,Dorothy Badders,Fort Worth,76106,772.68,5
CA-2016-133550,KL-16645,Ken Lonsdale,Detroit,48205,283.14,4
CA-2016-133550,KL-16645,Ken Lonsdale,Detroit,48205,635.96,4
CA-2016-133550,KL-16645,Ken Lonsdale,Detroit,48205,118.99,1
CA-2016-133550,KL-16645,Ken Lonsdale,Detroit,48205,272.94,3
CA-2017-139416,AG-10270,Alejandro Grove,Philadelphia,19120,15.01,2
CA-2014-114510,JF-15295,Jason Fortune-,Logan,84321,33.09,4
CA-2014-114510,JF-15295,Jason Fortune-,Logan,84321,80.98,1
CA-2014-114510,JF-15295,Jason Fortune-,Logan,84321,82.8,12
CA-2014-114510,JF-15295,Jason Fortune-,Logan,84321,21.36,2
CA-2014-114510,JF-15295,Jason Fortune-,Logan,84321,62.05,2
CA-2016-169215,RE-19450,Richard Eichhorn,Auburn,13021,29.61,9
CA-2016-127698,MV-18190,Mike Vittorini,Raleigh,27604,863.93,9
CA-2016-159912,GB-14530,George Bell,Philadelphia,19120,241.92,4
CA-2016-159912,GB-14530,George Bell,Philadelphia,19120,163.88,4
CA-2016-159912,GB-14530,George Bell,Philadelphia,19120,3.49,2
CA-2016-159912,GB-14530,George Bell,Philadelphia,19120,10.58,7
CA-2016-101987,HL-15040,Hunter Lopez,Richmond,47374,440.91,9
US-2017-154851,BP-11155,Becky Pak,Lancaster,17602,5.72,5
CA-2014-138681,CT-11995,Carol Triggs,Tucson,85705,51.97,2
CA-2014-138681,CT-11995,Carol Triggs,Tucson,85705,71.98,3
CA-2014-138681,CT-11995,Carol Triggs,Tucson,85705,242.35,3
CA-2014-138681,CT-11995,Carol Triggs,Tucson,85705,221.92,5
CA-2014-138681,CT-11995,Carol Triggs,Tucson,85705,8.45,2
US-2015-138121,JL-15835,John Lee,Detroit,48205,29.52,4
US-2015-138121,JL-15835,John Lee,Detroit,48205,302.94,3
US-2015-138121,JL-15835,John Lee,Detroit,48205,142.36,2
US-2015-138121,JL-15835,John Lee,Detroit,48205,546.66,9
US-2015-138121,JL-15835,John Lee,Detroit,48205,212.13,3
CA-2017-140298,JK-16120,Julie Kriz,Austin,78745,5.25,2
CA-2017-140298,JK-16120,Julie Kriz,Austin,78745,74.42,2
CA-2017-140298,JK-16120,Julie Kriz,Austin,78745,6.85,2
CA-2017-140298,JK-16120,Julie Kriz,Austin,78745,8,1
CA-2016-166240,DH-13075,Dave Hallsten,Houston,77095,8.71,2
CA-2016-158435,AG-10900,Arthur Gainer,Waterbury,6708,65.17,7
CA-2016-158435,AG-10900,Arthur Gainer,Waterbury,6708,14.62,2
CA-2016-158435,AG-10900,Arthur Gainer,Waterbury,6708,173.24,4
CA-2017-138149,WB-21850,William Brown,Los Angeles,90049,895.92,5
CA-2017-138149,WB-21850,William Brown,Los Angeles,90049,130.71,3
CA-2017-138149,WB-21850,William Brown,Los Angeles,90049,11.68,2
CA-2017-138149,WB-21850,William Brown,Los Angeles,90049,62.31,3
CA-2014-112403,JO-15280,Jas O'Carroll,Philadelphia,19120,0.85,1
CA-2014-108273,EJ-13720,Ed Jacobs,Huntsville,77340,36.29,7
CA-2014-108273,EJ-13720,Ed Jacobs,Huntsville,77340,56.57,2
CA-2017-121643,AB-10105,Adrian Barton,Portland,97206,344.7,2
US-2015-122910,LT-16765,Larry Tron,Louisville,80027,201.58,2
CA-2017-143126,CM-12655,Corinna Mitchell,Seattle,98115,521.96,2
CA-2015-129042,EM-13960,Eric Murdock,Baltimore,21215,8.22,3
CA-2015-109736,DJ-13420,Denny Joy,San Francisco,94109,45.36,7
CA-2015-142601,DE-13255,Deanra Eno,Los Angeles,90004,947.17,7
CA-2015-142601,DE-13255,Deanra Eno,Los Angeles,90004,61.96,2
CA-2014-106229,NR-18550,Nick Radford,Aurora,60505,268.94,3
US-2017-135230,CK-12325,Christine Kargatis,Seattle,98103,7.58,1
CA-2016-159653,JF-15490,Jeremy Farry,Athens,30605,14.73,3
CA-2016-131968,LB-16795,Laurel Beltran,Apopka,32712,9.89,2
CA-2016-131968,LB-16795,Laurel Beltran,Apopka,32712,671.54,3
CA-2014-119151,MP-18175,Mike Pelletier,New York City,10009,1117.92,4
CA-2014-119151,MP-18175,Mike Pelletier,New York City,10009,275.95,3
CA-2014-123323,LH-16900,Lena Hernandez,San Francisco,94110,123.14,7
CA-2016-124681,SV-20935,Susan Vittorini,Dallas,75217,15.58,3
US-2015-103996,RB-19435,Richard Bierner,San Diego,92105,212.64,6
US-2015-103996,RB-19435,Richard Bierner,San Diego,92105,9.87,3
US-2015-103996,RB-19435,Richard Bierner,San Diego,92105,53.25,3
US-2015-103996,RB-19435,Richard Bierner,San Diego,92105,19.92,3
CA-2016-120530,Dl-13600,Dorris liebe,New York City,10035,658.75,3
CA-2015-155054,PS-19045,Penelope Sewall,Lewiston,4240,8.26,2
CA-2015-155054,PS-19045,Penelope Sewall,Lewiston,4240,29.84,2
CA-2015-155054,PS-19045,Penelope Sewall,Lewiston,4240,67.98,2
CA-2015-105725,GT-14755,Guy Thornton,Long Beach,90805,61.06,2
CA-2015-105725,GT-14755,Guy Thornton,Long Beach,90805,35.54,1
CA-2017-164364,CS-12355,Christine Sundaresam,Seattle,98115,9.96,2
CA-2017-164364,CS-12355,Christine Sundaresam,Seattle,98115,9.21,3
CA-2017-164364,CS-12355,Christine Sundaresam,Seattle,98115,27.93,3
CA-2017-168123,JD-16060,Julia Dunbar,Rochester,55901,7.9,2
CA-2017-168123,JD-16060,Julia Dunbar,Rochester,55901,221.16,4
CA-2017-168123,JD-16060,Julia Dunbar,Rochester,55901,127.96,2
CA-2017-168123,JD-16060,Julia Dunbar,Rochester,55901,18.69,3
CA-2016-120005,TS-21160,Theresa Swint,San Francisco,94110,25.35,3
CA-2016-120005,TS-21160,Theresa Swint,San Francisco,94110,35.28,3
CA-2016-123526,BV-11245,Benjamin Venier,Seattle,98103,33.4,5
CA-2016-127649,DL-13495,Dionis Lloyd,Spokane,99207,837.6,3
CA-2016-159989,EB-13870,Emily Burns,Franklin,37064,40.68,3
CA-2017-103499,ES-14020,Erica Smith,Jackson,38301,209.57,2
US-2015-167220,JB-15925,Joni Blumstein,Austin,78745,22.37,4
CA-2017-126354,SC-20380,Shahid Collister,Pembroke Pines,33024,3.88,2
CA-2017-126354,SC-20380,Shahid Collister,Pembroke Pines,33024,115.3,3
CA-2017-169817,EB-13870,Emily Burns,Philadelphia,19143,1.91,2
US-2017-144582,TC-21475,Tony Chapman,Danville,61832,43.37,7
CA-2014-121573,SG-20605,Speros Goranitis,New York City,10009,783.96,4
CA-2014-121573,SG-20605,Speros Goranitis,New York City,10009,48.9,2
CA-2014-121573,SG-20605,Speros Goranitis,New York City,10009,7.86,2
CA-2016-117660,BM-11785,Bryan Mills,Columbus,43229,5.9,2
CA-2016-117660,BM-11785,Bryan Mills,Columbus,43229,13.71,2
CA-2014-112851,NR-18550,Nick Radford,Chula Vista,91911,182.94,3
CA-2017-123701,PG-18820,Patrick Gardner,San Francisco,94110,27.76,4
CA-2015-118227,DB-13270,Deborah Brumfield,New York City,10009,25.99,1
CA-2015-123155,NS-18640,Noel Staavos,San Antonio,78207,113.52,5
CA-2015-123155,NS-18640,Noel Staavos,San Antonio,78207,359.88,3
CA-2017-158883,CS-11860,Cari Schnelling,Jacksonville,28540,25.34,4
US-2016-114888,CC-12430,Chuck Clark,San Francisco,94109,11.95,3
US-2016-114888,CC-12430,Chuck Clark,San Francisco,94109,6.24,3
US-2014-167262,AC-10450,Amy Cox,Avondale,85323,742.34,8
CA-2017-119746,CM-12385,Christopher Martinez,Chicago,60610,6.46,1
CA-2017-119746,CM-12385,Christopher Martinez,Chicago,60610,11.52,5
CA-2017-119746,CM-12385,Christopher Martinez,Chicago,60610,222.38,2
CA-2017-108091,EK-13795,Eileen Kiefer,Escondido,92025,23.36,4
CA-2016-101630,CK-12760,Cyma Kinney,Long Beach,11561,8.67,3
CA-2016-101630,CK-12760,Cyma Kinney,Long Beach,11561,25.71,3
CA-2017-132346,PK-19075,Pete Kriz,Newark,19711,100.94,7
CA-2014-150301,MH-18025,Michelle Huthwaite,Buffalo,14215,63.88,1
CA-2014-159310,SC-20725,Steven Cartwright,Houston,77070,683.14,4
CA-2014-159310,SC-20725,Steven Cartwright,Houston,77070,1.48,3
CA-2014-159310,SC-20725,Steven Cartwright,Houston,77070,40.71,7
US-2017-147984,GB-14575,Giulietta Baptist,Wichita,67212,279.9,5
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,13.12,5
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,69.58,4
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,4.22,3
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,58.08,4
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,52.42,9
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,54.92,5
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,364.95,5
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,85.06,3
CA-2015-104346,IM-15070,Irene Maddox,Colorado Springs,80906,27.7,3
US-2015-141684,MM-18055,Michelle Moray,New York City,10011,24.96,4
CA-2015-144722,MF-18250,Monica Federle,Los Angeles,90036,43.13,1
CA-2015-120516,CK-12595,Clytie Kelty,Marietta,30062,5.64,3
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,57.58,3
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,31.1,6
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,30.19,3
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,43.6,5
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,4.77,2
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,10.38,2
US-2016-148901,MK-17905,Michael Kennedy,Jacksonville,32216,13.39,8
CA-2017-136364,MH-17455,Mark Hamilton,Philadelphia,19140,39.59,1
CA-2017-136364,MH-17455,Mark Hamilton,Philadelphia,19140,91.01,9
CA-2015-137708,NG-18430,Nathan Gelder,Los Angeles,90008,37.94,2
CA-2015-137708,NG-18430,Nathan Gelder,Los Angeles,90008,42.8,10
CA-2015-137708,NG-18430,Nathan Gelder,Los Angeles,90008,33.63,3
CA-2014-149055,PB-19210,Phillip Breyer,Philadelphia,19134,62.81,3
CA-2015-151589,RE-19450,Richard Eichhorn,Eau Claire,54703,195.64,4
CA-2015-151589,RE-19450,Richard Eichhorn,Eau Claire,54703,239.9,2
CA-2016-121370,EB-14110,Eugene Barchas,Philadelphia,19134,380.06,3
CA-2016-121370,EB-14110,Eugene Barchas,Philadelphia,19134,1199.98,4
CA-2016-121370,EB-14110,Eugene Barchas,Philadelphia,19134,48.58,3
CA-2016-111696,TB-21625,Trudy Brown,Los Angeles,90004,17.94,3
CA-2014-139598,MG-17695,Maureen Gnade,Philadelphia,19134,18.26,3
CA-2014-139598,MG-17695,Maureen Gnade,Philadelphia,19134,34.66,2
CA-2014-139598,MG-17695,Maureen Gnade,Philadelphia,19134,81.55,2
CA-2014-139598,MG-17695,Maureen Gnade,Philadelphia,19134,227.14,4
CA-2017-117436,LW-17125,Liz Willingham,Norwich,6360,10.36,2
CA-2015-140025,PF-19120,Peter Fuller,San Antonio,78207,463.25,8
CA-2015-140025,PF-19120,Peter Fuller,San Antonio,78207,383.95,6
CA-2016-134222,NZ-18565,Nick Zandusky,Yuma,85364,44.86,6
CA-2016-140018,CK-12205,Chloris Kastensmidt,Columbus,43229,30.35,7
CA-2016-140018,CK-12205,Chloris Kastensmidt,Columbus,43229,127.55,3
CA-2016-140018,CK-12205,Chloris Kastensmidt,Columbus,43229,77.95,3
US-2017-136707,JE-15610,Jim Epp,Los Angeles,90036,14.02,4
CA-2014-152562,JO-15145,Jack O'Briant,Richmond,40475,69.52,2
CA-2014-152562,JO-15145,Jack O'Briant,Richmond,40475,5.64,3
CA-2016-152408,TT-21220,Thomas Thornton,New York City,10035,13.78,3
CA-2014-120278,MS-17365,Maribeth Schnelling,Wausau,54401,245.88,6
CA-2014-120278,MS-17365,Maribeth Schnelling,Wausau,54401,36.63,3
CA-2014-120278,MS-17365,Maribeth Schnelling,Wausau,54401,22.58,2
CA-2014-120278,MS-17365,Maribeth Schnelling,Wausau,54401,12.39,3
CA-2017-167661,MP-18175,Mike Pelletier,San Francisco,94110,39.92,5
CA-2017-167661,MP-18175,Mike Pelletier,San Francisco,94110,61.96,2
CA-2017-167661,MP-18175,Mike Pelletier,San Francisco,94110,19.94,4
CA-2017-106831,FH-14350,Fred Harton,Dublin,43017,3.8,2
CA-2017-106831,FH-14350,Fred Harton,Dublin,43017,27.74,6
CA-2017-106831,FH-14350,Fred Harton,Dublin,43017,158.38,4
CA-2017-154123,SC-20050,Sample Company A,Henderson,42420,27.58,2
CA-2016-136049,NM-18520,Neoma Murray,Bowling Green,43402,5.55,3
CA-2017-118402,JO-15280,Jas O'Carroll,Memphis,38109,243.92,5
US-2016-139388,CC-12475,Cindy Chapman,Lakewood,8701,14.96,4
US-2014-128685,MZ-17515,Mary Zewe,Los Angeles,90008,7.18,2
CA-2015-124044,MS-17830,Melanie Seite,Rochester,14609,10.51,3
CA-2014-164469,GK-14620,Grace Kelly,Salem,97301,263.96,5
CA-2014-164469,GK-14620,Grace Kelly,Salem,97301,71.63,11
CA-2014-164469,GK-14620,Grace Kelly,Salem,97301,9.33,1
CA-2014-107818,MC-17275,Marc Crier,Pasco,99301,5.88,2
CA-2014-107818,MC-17275,Marc Crier,Pasco,99301,975.92,5
CA-2014-107818,MC-17275,Marc Crier,Pasco,99301,303.84,8
CA-2014-107818,MC-17275,Marc Crier,Pasco,99301,485.88,6
CA-2014-113320,LH-17155,Logan Haushalter,Oakland,94601,12.54,3
CA-2014-113320,LH-17155,Logan Haushalter,Oakland,94601,8.94,3
CA-2014-113320,LH-17155,Logan Haushalter,Oakland,94601,9.24,3
CA-2015-137526,PB-19150,Philip Brown,Los Angeles,90004,70.01,3
CA-2015-137526,PB-19150,Philip Brown,Los Angeles,90004,77.6,4
CA-2015-137526,PB-19150,Philip Brown,Los Angeles,90004,464.85,9
CA-2017-136063,SS-20140,Saphhira Shifley,Oak Park,60302,10.19,7
CA-2016-101546,GK-14620,Grace Kelly,Morristown,7960,1793.98,2
CA-2014-138940,GM-14455,Gary Mitchum,Austin,78745,758.35,6
CA-2016-125164,SH-19975,Sally Hughsby,New York City,10011,20.37,1
CA-2016-125164,SH-19975,Sally Hughsby,New York City,10011,49.85,3
CA-2017-163531,SC-20725,Steven Cartwright,New York City,10024,239.97,3
CA-2017-122490,TT-21070,Ted Trevino,Seattle,98103,2404.7,6
CA-2017-122490,TT-21070,Ted Trevino,Seattle,98103,563.02,11
CA-2017-122490,TT-21070,Ted Trevino,Seattle,98103,344.91,3
CA-2017-122490,TT-21070,Ted Trevino,Seattle,98103,8.64,3
CA-2017-131366,SC-20440,Shaun Chance,Lancaster,17602,89.99,2
CA-2017-131366,SC-20440,Shaun Chance,Lancaster,17602,229.54,7
CA-2017-164042,KL-16645,Ken Lonsdale,Houston,77095,1.82,2
CA-2017-164042,KL-16645,Ken Lonsdale,Houston,77095,18.32,5
CA-2017-164042,KL-16645,Ken Lonsdale,Houston,77095,48.82,3
CA-2017-164042,KL-16645,Ken Lonsdale,Houston,77095,1.19,1
CA-2014-132864,KN-16390,Katherine Nockton,Columbus,43229,119.8,5
US-2014-155817,SL-20155,Sara Luxemburg,Durham,27707,61.57,2
US-2014-155817,SL-20155,Sara Luxemburg,Durham,27707,6.19,3
US-2016-131891,PW-19240,Pierre Wener,Pensacola,32503,2.21,3
CA-2017-143567,TB-21175,Thomas Boland,Henderson,42420,5.32,2
CA-2017-143567,TB-21175,Thomas Boland,Henderson,42420,975.92,4
CA-2017-143567,TB-21175,Thomas Boland,Henderson,42420,2249.91,9
CA-2017-143567,TB-21175,Thomas Boland,Henderson,42420,59.92,4
CA-2017-104080,AH-10210,Alan Hwang,Anaheim,92804,171.2,5
CA-2017-104080,AH-10210,Alan Hwang,Anaheim,92804,3.36,2
CA-2014-151379,SC-20695,Steve Chapman,Detroit,48227,114.2,5
CA-2016-163167,RF-19345,Randy Ferguson,Marietta,30062,182.67,3
CA-2016-163167,RF-19345,Randy Ferguson,Marietta,30062,101.7,6
CA-2016-163167,RF-19345,Randy Ferguson,Marietta,30062,1126.02,3
CA-2016-163167,RF-19345,Randy Ferguson,Marietta,30062,1263.3,6
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,8.82,3
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,37.94,2
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,4.2,2
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,227.28,2
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,47.9,1
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,61.96,2
CA-2016-135776,EH-13765,Edward Hooks,Seattle,98103,1117.92,4
US-2014-122021,AC-10660,Anna Chung,Parma,44134,183.37,2
US-2014-122021,AC-10660,Anna Chung,Parma,44134,7.97,2
CA-2016-130484,SG-20470,Sheri Gordon,Gresham,97030,26.35,8
CA-2017-120936,CA-12310,Christine Abelman,Anaheim,92804,481.32,4
CA-2017-120936,CA-12310,Christine Abelman,Anaheim,92804,13.98,1
CA-2017-110884,SH-20395,Shahid Hopkins,New York City,10035,25.92,6
CA-2017-110884,SH-20395,Shahid Hopkins,New York City,10035,91.59,3
US-2014-161613,MC-17605,Matt Connell,Houston,77070,674.06,3
US-2014-146353,JE-15610,Jim Epp,Concord,3301,22.92,4
US-2014-146353,JE-15610,Jim Epp,Concord,3301,269.9,5
CA-2014-133809,MS-17530,MaryBeth Skach,Fairfield,45014,11.81,8
CA-2014-133809,MS-17530,MaryBeth Skach,Fairfield,45014,9.59,2
CA-2017-127306,BH-11710,Brosina Hoffman,Johnson City,37604,18.34,3
CA-2017-127306,BH-11710,Brosina Hoffman,Johnson City,37604,36.29,7
CA-2017-127306,BH-11710,Brosina Hoffman,Johnson City,37604,111.98,2
CA-2017-127306,BH-11710,Brosina Hoffman,Johnson City,37604,5.97,5
CA-2017-127306,BH-11710,Brosina Hoffman,Johnson City,37604,2.51,2
CA-2015-161830,ME-17725,Max Engle,Seattle,98105,35.96,2
CA-2015-161830,ME-17725,Max Engle,Seattle,98105,14.95,3
CA-2017-163125,MB-17305,Maria Bertelson,League City,77573,67.14,7
CA-2017-163125,MB-17305,Maria Bertelson,League City,77573,254.06,3
CA-2016-160304,BM-11575,Brendan Murry,Gaithersburg,20877,173.94,3
CA-2016-160304,BM-11575,Brendan Murry,Gaithersburg,20877,231.98,2
CA-2017-101728,SC-20575,Sonia Cooley,Chicago,60653,2.3,2
CA-2017-114055,MH-18115,Mick Hernandez,Huntsville,35810,96.08,2
CA-2017-114055,MH-18115,Mick Hernandez,Huntsville,35810,3.62,2
CA-2017-114055,MH-18115,Mick Hernandez,Huntsville,35810,629.1,6
CA-2017-114055,MH-18115,Mick Hernandez,Huntsville,35810,90.48,2
CA-2017-126438,AR-10345,Alex Russell,Lawrence,1841,14.88,2
CA-2017-117653,MO-17500,Mary O'Rourke,Chicago,60623,91.28,1
CA-2017-143245,AD-10180,Alan Dominguez,Fairfield,6824,19.44,3
CA-2017-143245,AD-10180,Alan Dominguez,Fairfield,6824,897.15,3
US-2014-138828,KD-16345,Katherine Ducich,New York City,10009,57.75,5
US-2014-138828,KD-16345,Katherine Ducich,New York City,10009,14.94,3
CA-2017-143651,FM-14215,Filia McAdams,Seattle,98103,23.1,2
CA-2015-106978,ZC-21910,Zuschuss Carroll,Aurora,80013,12.54,1
CA-2015-106978,ZC-21910,Zuschuss Carroll,Aurora,80013,1.08,2
CA-2015-106978,ZC-21910,Zuschuss Carroll,Aurora,80013,4.51,3
CA-2015-155124,KS-16300,Karen Seio,Lehi,84043,16.78,3
CA-2017-150931,DP-13390,Dennis Pardue,Tuscaloosa,35401,33.74,7
CA-2014-157147,BD-11605,Brian Dahlen,San Francisco,94109,1325.85,5
CA-2014-157147,BD-11605,Brian Dahlen,San Francisco,94109,334,3
CA-2014-157147,BD-11605,Brian Dahlen,San Francisco,94109,19.9,5
CA-2015-156482,IL-15100,Ivan Liston,Wilmington,19805,1268.82,9
CA-2015-156482,IL-15100,Ivan Liston,Wilmington,19805,283.92,4
CA-2015-156482,IL-15100,Ivan Liston,Wilmington,19805,5.68,2
CA-2017-106782,LP-17095,Liz Preis,Lafayette,47905,375.34,1
CA-2016-151372,JH-15985,Joseph Holt,Redondo Beach,90278,96.08,2
CA-2016-151372,JH-15985,Joseph Holt,Redondo Beach,90278,11.68,2
CA-2016-151372,JH-15985,Joseph Holt,Redondo Beach,90278,4.36,2
CA-2014-102085,JD-16015,Joy Daniels,Seattle,98115,29.24,4
CA-2017-107125,BD-11320,Bill Donatelli,Los Angeles,90045,117.49,7
CA-2017-107125,BD-11320,Bill Donatelli,Los Angeles,90045,18.84,3
